frameRateReportedByPsychoJS,computeRandomMHz,expName,date,psychopyVersion,hardwareConcurrency,deviceType,deviceSystem,deviceSystemFamily,deviceBrowser,deviceBrowserVersion,deviceLanguage,psychojsWindowDimensions,participant,session,EasyEyesID,PavloviaSessionID,ProlificParticipantID,ProlificSessionID,ProlificStudyID,blockNumber,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,block,targetKind,targetTask,name,requestedCrossSessionId,_s,experimentFilename,experiment,monitorFrameRate,setSession,UTC
58.42827929,1.876,threshold,2024-06-03_15h00.49.929,2022.1.3-threshold-prod,4,desktop,Windows 10,Windows,Chrome,125.0.0.0,it-IT,"[1600,739]",CoolBlackCat574,0001,CoolBlackCat574,CoolBlackCat574,,,,1,0,0,1,0,1,14,0,letter,questionAndAnswer,threshold,FALSE,1,RsvpAndCrowdingItalian.xlsx,RsvpAndCrowdingItalian9,58.42827929,,UTC+2
