WebGL_Report,WebGLVersion,maxTextureSize,maxViewportSize,WebGLUnmaskedRenderer,deviceMemoryGB,frameRateReportedByPsychoJS,computeRandomMHz,expName,date,psychopyVersion,hardwareConcurrency,deviceType,deviceSystem,deviceSystemFamily,deviceBrowser,deviceBrowserVersion,deviceLanguage,psychojsWindowDimensions,participant,session,EasyEyesID,PavloviaSessionID,ProlificParticipantID,ProlificSessionID,ProlificStudyID,longTask,longTaskDurationSec,longTaskStartSec,cameraResolutionXY,blockNumber,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,block,targetKind,targetTask,name,requestedCrossSessionId,_s,experimentFilename,experiment,monitorFrameRate,setSession,UTC
"{""WebGL_Version"":2,""GLSL_Version"":""WebGL GLSL ES 3.00 (OpenGL ES GLSL ES 3.0 Chromium)"",""WebGL_Vendor"":""WebKit"",""WebGL_Renderer"":""WebKit WebGL"",""Unmasked_Vendor"":""Google Inc. (Apple)"",""Unmasked_Renderer"":""ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Max, Unspecified Version)"",""maxTextureSize"":16384,""maxViewportSize"":16384,""deviceMemory"":""""}",2,16384,16384,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Max, Unspecified Version)",8,NAN,8.625,threshold,2025-03-25_12h50.36.916,2022.1.3-threshold-prod,10,desktop,OS X 10.15.7,OS X,Chrome,134.0.0.0,en-US,"[1507,792]",BusyBlackWolf596,0001,BusyBlackWolf596,BusyBlackWolf596,,,,"{""name"":""self"",""entryType"":""longtask"",""startTime"":13047,""duration"":1114,""attribution"":[{""name"":""unknown"",""entryType"":""taskattribution"",""startTime"":0,""duration"":0,""containerType"":""window"",""containerSrc"":"""",""containerId"":"""",""containerName"":""""}]}",1.114,13.047,0x0,1,0,0,1,0,1,16,0,letter,questionAndAnswer,threshold,FALSE,1,RsvpAndCrowdingItalian.xlsx,RsvpAndCrowdingItalian58,NAN,,EDT
